threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.075,3,0167,0.7771812872396908,0.7246424642464246,0.8379341050756901,7861,large,9090,large,6587,2503,1274,0,0
0.1,0,0167,0.7806216812839329,0.7350561797752809,0.8322096425391171,7861,large,8900,large,6542,2358,1319,0,0
0.1,3,0167,0.7805227354099534,0.7350792401933236,0.8319552219819362,7861,large,8897,large,6540,2357,1321,0,0
0.125,0,0167,0.7825090470446321,0.7440073402913178,0.8252130772166391,7861,large,8719,large,6487,2232,1374,0,0
0.125,3,0167,0.7824093623695482,0.7440339605323543,0.8249586566594581,7861,large,8716,large,6485,2231,1376,0,0
0.075,0,0169,0.4262061598718177,0.33296244784422807,0.5919881305637982,2022,small,3595,small,1197,2398,825,0,0
0.075,3,0169,0.4263579697239537,0.3331477873643195,0.5919881305637982,2022,small,3593,small,1197,2396,825,0,0
0.1,0,0169,0.4240529606472968,0.33752927400468385,0.5702274975272008,2022,small,3416,small,1153,2263,869,0,0
0.1,3,0169,0.42413095457053523,0.3376281112737921,0.5702274975272008,2022,small,3415,small,1153,2262,869,0,0
0.125,0,0169,0.42673229837182886,0.34570552147239264,0.5573689416419386,2022,small,3260,small,1127,2133,895,0,0
0.125,3,0169,0.42681310357886765,0.3458115986498926,0.5573689416419386,2022,small,3259,small,1127,2132,895,0,0
0.075,0,0204,0.3630987581312833,0.5443262411347518,0.2724046140195209,1128,small,564,tiny,307,257,820,0,0
0.075,3,0204,0.3630987581312833,0.5443262411347518,0.2724046140195209,1128,small,564,tiny,307,257,820,0,0
0.1,0,0204,0.36014405762304924,0.5565862708719852,0.26619343389529726,1128,small,539,tiny,300,239,827,0,0
0.1,3,0204,0.36014405762304924,0.5565862708719852,0.26619343389529726,1128,small,539,tiny,300,239,827,0,0
0.125,0,0204,0.3553668890236507,0.5613026819923371,0.25998225377107365,1128,small,522,tiny,293,229,834,0,0
0.125,3,0204,0.3553668890236507,0.5613026819923371,0.25998225377107365,1128,small,522,tiny,293,229,834,0,0
0.075,0,0212,0.2554027504911591,0.3125,0.2159468438538206,605,tiny,416,tiny,130,286,472,0,0
0.075,3,0212,0.2554027504911591,0.3125,0.2159468438538206,605,tiny,416,tiny,130,286,472,0,0
0.1,0,0212,0.2472582253240279,0.3092269326683292,0.2059800664451827,605,tiny,401,tiny,124,277,478,0,0
0.1,3,0212,0.2472582253240279,0.3092269326683292,0.2059800664451827,605,tiny,401,tiny,124,277,478,0,0
0.125,0,0212,0.24113475177304963,0.3090909090909091,0.19767441860465115,605,tiny,385,tiny,119,266,483,0,0
0.125,3,0212,0.2416243654822335,0.31070496083550914,0.19767441860465115,605,tiny,383,tiny,119,264,483,0,0
0.075,0,0220,0.5029940119760479,0.3451109285127362,0.9271523178807947,453,tiny,1217,small,420,797,33,0,0
0.075,3,0220,0.5035971223021583,0.345679012345679,0.9271523178807947,453,tiny,1215,small,420,795,33,0,0
0.1,0,0220,0.5195773772529522,0.3615916955017301,0.9227373068432672,453,tiny,1156,small,418,738,35,0,0
0.1,3,0220,0.5202240199128811,0.36221837088388215,0.9227373068432672,453,tiny,1154,small,418,736,35,0,0
0.125,0,0220,0.5299363057324841,0.37242614145031333,0.9183222958057395,453,tiny,1117,small,416,701,37,0,0
0.125,3,0220,0.5299363057324841,0.37242614145031333,0.9183222958057395,453,tiny,1117,small,416,701,37,0,0
0.075,0,0308,0.68478737395879,0.6239680426098535,0.7587435233160622,3110,small,3755,small,2343,1412,745,0,0
0.075,3,0308,0.6848032762907708,0.6244331821819151,0.7580958549222798,3110,small,3749,small,2341,1408,747,0,0
0.1,0,0308,0.6869526495472762,0.6341463414634146,0.7493523316062176,3110,small,3649,small,2314,1335,774,0,0
0.1,3,0308,0.6867666716174068,0.6342935528120713,0.7487046632124352,3110,small,3645,small,2312,1333,776,0,0
0.125,0,0308,0.6887716654107008,0.6442063715816183,0.739961139896373,3110,small,3547,small,2285,1262,803,0,0
0.125,3,0308,0.6888754899005125,0.6443880428652002,0.739961139896373,3110,small,3546,small,2285,1261,803,0,0
0.075,0,0310,0.6791029134353385,0.5918889294848374,0.7964601769911505,2034,small,2737,small,1620,1117,414,0,0
0.075,3,0310,0.6791029134353385,0.5918889294848374,0.7964601769911505,2034,small,2737,small,1620,1117,414,0,0
0.1,0,0310,0.6866054261909849,0.6071023800528901,0.7900688298918387,2034,small,2647,small,1607,1040,427,0,0
0.1,3,0310,0.6866054261909849,0.6071023800528901,0.7900688298918387,2034,small,2647,small,1607,1040,427,0,0
0.125,0,0310,0.6910516002612671,0.6201641266119577,0.7802359882005899,2034,small,2559,small,1587,972,447,0,0
0.125,3,0310,0.6913526464822479,0.6206491982792335,0.7802359882005899,2034,small,2557,small,1587,970,447,0,0
0.075,0,0351,0.5758620689655173,0.46005509641873277,0.7695852534562212,868,tiny,1452,small,668,784,200,0,0
0.075,3,0351,0.5766076823478636,0.4610075914423741,0.7695852534562212,868,tiny,1449,small,668,781,200,0,0
0.1,0,0351,0.5907059874888293,0.4824817518248175,0.761520737327189,868,tiny,1370,small,661,709,207,0,0
0.1,3,0351,0.5912343470483006,0.483187134502924,0.761520737327189,868,tiny,1368,small,661,707,207,0,0
0.125,0,0351,0.5958810068649886,0.49430523917995445,0.75,868,tiny,1317,small,651,666,217,0,0
0.125,3,0351,0.5964269354099863,0.4950570342205323,0.75,868,tiny,1315,small,651,664,217,0,0
0.075,0,0367,0.27895073576455537,0.7440273037542662,0.17165354330708663,1270,small,293,tiny,218,75,1052,0,0
0.075,3,0367,0.27692307692307694,0.7448275862068966,0.1700787401574803,1270,small,290,tiny,216,74,1054,0,0
0.1,0,0367,0.2511505588428665,0.7609561752988048,0.15039370078740158,1270,small,251,tiny,191,60,1079,0,0
0.1,3,0367,0.24554455445544554,0.7591836734693878,0.14645669291338584,1270,small,245,tiny,186,59,1084,0,0
0.125,0,0367,0.23112892451569805,0.762114537444934,0.13622047244094487,1270,small,227,tiny,173,54,1097,0,0
0.125,3,0367,0.23010033444816053,0.7644444444444445,0.13543307086614173,1270,small,225,tiny,172,53,1098,0,0
0.075,0,0387,0.7272727272727273,0.625,0.8695652173913043,23,very_tiny,32,very_tiny,20,12,3,0,0
0.075,3,0387,0.7272727272727273,0.625,0.8695652173913043,23,very_tiny,32,very_tiny,20,12,3,0,0
0.1,0,0387,0.7037037037037037,0.6129032258064516,0.8260869565217391,23,very_tiny,31,very_tiny,19,12,4,0,0
0.1,3,0387,0.7037037037037037,0.6129032258064516,0.8260869565217391,23,very_tiny,31,very_tiny,19,12,4,0,0
0.125,0,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.125,3,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.075,0,0399,0.622684139177587,0.6530805687203791,0.5949913644214162,3474,small,3165,small,2067,1098,1407,0,0
0.075,3,0399,0.622664255575648,0.6533839342188489,0.5947035118019574,3474,small,3162,small,2066,1096,1408,0,0
0.1,0,0399,0.6201621538932232,0.6617695070192622,0.5834772596430627,3474,small,3063,small,2027,1036,1447,0,0
0.1,3,0399,0.6201408019589838,0.6620915032679738,0.5831894070236039,3474,small,3060,small,2026,1034,1448,0,0
0.125,0,0399,0.6225946617008069,0.6754208754208754,0.5774323546344272,3474,small,2970,small,2006,964,1468,0,0
0.125,3,0399,0.6225741344511722,0.6757667677789012,0.5771445020149684,3474,small,2967,small,2005,962,1469,0,0
0.075,0,0408,0.6775005722133212,0.815726621348521,0.5793319415448852,7664,large,5443,large,4440,1003,3224,0,0
0.075,3,0408,0.6772026263551687,0.8161575266838424,0.5786795407098121,7664,large,5434,large,4435,999,3229,0,0
0.1,0,0408,0.6738727609635577,0.8252647503782148,0.5694154488517745,7664,large,5288,large,4364,924,3300,0,0
0.1,3,0408,0.6735687244070154,0.8257245690471681,0.5687630480167014,7664,large,5279,large,4359,920,3305,0,0
0.125,0,0408,0.6677086589559237,0.8324240062353858,0.55741127348643,7664,large,5132,large,4272,860,3392,0,0
0.125,3,0408,0.6673445443879547,0.8330404217926186,0.5566283924843424,7664,large,5121,large,4266,855,3398,0,0
0.075,0,0414,0.30446070332782627,0.19959771004177626,0.6414719045251119,2011,small,6463,large,1290,5173,721,0,0
0.075,3,0414,0.30492849544971046,0.2,0.6414719045251119,2011,small,6450,large,1290,5160,721,0,0
0.1,0,0414,0.3189318553974052,0.21356275303643724,0.6295375435106912,2011,small,5928,large,1266,4662,745,0,0
0.1,3,0414,0.3193340900491865,0.21392362284555594,0.6295375435106912,2011,small,5918,large,1266,4652,745,0,0
0.125,0,0414,0.33019493435883834,0.22513562386980107,0.6190949776230731,2011,small,5530,large,1245,4285,766,0,0
0.125,3,0414,0.3305894848645778,0.22550262633580873,0.6190949776230731,2011,small,5521,large,1245,4276,766,0,0
0.075,0,0420,0.8223834988540871,0.7537195869070541,0.9048119352805211,19036,large,22852,large,17224,5628,1812,0,0
0.075,3,0420,0.8224620380097412,0.7538515406162465,0.9048119352805211,19036,large,22848,large,17224,5624,1812,0,0
0.1,0,0420,0.8264990328820117,0.7656333990324314,0.8978777054002942,19036,large,22324,large,17092,5232,1944,0,0
0.1,3,0420,0.8265190164172248,0.7656676969941316,0.8978777054002942,19036,large,22323,large,17092,5231,1944,0,0
0.125,0,0420,0.8294852060885924,0.7753619878499978,0.8917314561882749,19036,large,21893,large,16975,4918,2061,0,0
0.125,3,0420,0.8294852060885924,0.7753619878499978,0.8917314561882749,19036,large,21893,large,16975,4918,2061,0,0
0.075,0,0450,0.46,0.4107142857142857,0.5227272727272727,44,very_tiny,56,tiny,23,33,21,0,0
0.075,3,0450,0.46,0.4107142857142857,0.5227272727272727,44,very_tiny,56,tiny,23,33,21,0,0
0.1,0,0450,0.4835164835164835,0.46808510638297873,0.5,44,very_tiny,47,very_tiny,22,25,22,0,0
0.1,3,0450,0.4835164835164835,0.46808510638297873,0.5,44,very_tiny,47,very_tiny,22,25,22,0,0
0.125,0,0450,0.49411764705882355,0.5121951219512195,0.4772727272727273,44,very_tiny,41,very_tiny,21,20,23,0,0
0.125,3,0450,0.49411764705882355,0.5121951219512195,0.4772727272727273,44,very_tiny,41,very_tiny,21,20,23,0,0
0.075,0,0452,0.594392523364486,0.49226006191950467,0.75,212,tiny,323,tiny,159,164,53,0,0
0.075,3,0452,0.594392523364486,0.49226006191950467,0.75,212,tiny,323,tiny,159,164,53,0,0
0.1,0,0452,0.6097087378640776,0.5181518151815182,0.7405660377358491,212,tiny,303,tiny,157,146,55,0,0
0.1,3,0452,0.6097087378640776,0.5181518151815182,0.7405660377358491,212,tiny,303,tiny,157,146,55,0,0
0.125,0,0452,0.6147704590818364,0.532871972318339,0.7264150943396226,212,tiny,289,tiny,154,135,58,0,0
0.125,3,0452,0.6147704590818364,0.532871972318339,0.7264150943396226,212,tiny,289,tiny,154,135,58,0,0
0.075,0,0467,0.8495302936074106,0.8616293738795565,0.8377663008392511,31023,large,30122,large,25954,4168,5026,0,0
0.075,3,0467,0.8494966854898109,0.8616968288228457,0.8376371852808263,31023,large,30115,large,25950,4165,5030,0,0
0.1,0,0467,0.8488544585462338,0.8672953856517346,0.8311814073595868,31023,large,29690,large,25750,3940,5230,0,0
0.1,3,0467,0.8488444927966241,0.867344876372701,0.8311168495803745,31023,large,29686,large,25748,3938,5232,0,0
0.125,0,0467,0.8481380111138758,0.8723767275209009,0.8252098127824403,31023,large,29305,large,25565,3740,5415,0,0
0.125,3,0467,0.8480947562250128,0.8723934336712058,0.8251129761136217,31023,large,29301,large,25562,3739,5418,0,0
0.075,0,0491,0.1565217391304348,1.0,0.08490566037735849,212,tiny,18,very_tiny,18,0,194,0,0
0.075,3,0491,0.14035087719298245,1.0,0.07547169811320754,212,tiny,16,very_tiny,16,0,196,0,0
0.1,0,0491,0.14035087719298245,1.0,0.07547169811320754,212,tiny,16,very_tiny,16,0,196,0,0
0.1,3,0491,0.12389380530973451,1.0,0.0660377358490566,212,tiny,14,very_tiny,14,0,198,0,0
0.125,0,0491,0.12389380530973451,1.0,0.0660377358490566,212,tiny,14,very_tiny,14,0,198,0,0
0.125,3,0491,0.11555555555555555,1.0,0.06132075471698113,212,tiny,13,very_tiny,13,0,199,0,0
0.075,0,0512,0.6691842900302115,0.5643312101910828,0.8218923933209648,536,tiny,785,tiny,443,342,96,0,0
0.075,3,0512,0.6707040121120363,0.5664961636828645,0.8218923933209648,536,tiny,782,tiny,443,339,96,0,0
0.1,0,0512,0.6733128834355828,0.5738562091503268,0.8144712430426716,536,tiny,765,tiny,439,326,100,0,0
0.1,3,0512,0.6748654880860876,0.5761154855643045,0.8144712430426716,536,tiny,762,tiny,439,323,100,0,0
0.125,0,0512,0.6802189210320563,0.5878378378378378,0.8070500927643784,536,tiny,740,tiny,435,305,104,0,0
0.125,3,0512,0.6812842599843383,0.5894308943089431,0.8070500927643784,536,tiny,738,tiny,435,303,104,0,0
0.075,0,0537,0.777090909090909,0.7280027253260658,0.8332776292335116,17927,large,20548,large,14959,5589,2993,0,0
0.075,3,0537,0.777090909090909,0.7280027253260658,0.8332776292335116,17927,large,20548,large,14959,5589,2993,0,0
0.1,0,0537,0.7768560217007716,0.7367500874169539,0.8215797682709447,17927,large,20019,large,14749,5270,3203,0,0
0.1,3,0537,0.7768207559594363,0.7368210663069005,0.8214126559714795,17927,large,20013,large,14746,5267,3206,0,0
0.125,0,0537,0.7762870680934888,0.7433975731620271,0.8122214795008913,17927,large,19614,large,14581,5033,3371,0,0
0.125,3,0537,0.776242579133722,0.7434093111009128,0.8121100713012478,17927,large,19611,large,14579,5032,3373,0,0
0.075,0,0546,0.004962779156327543,0.003355704697986577,0.009523809523809525,105,tiny,298,tiny,1,297,104,0,0
0.075,3,0546,0.005050505050505051,0.003436426116838488,0.009523809523809525,105,tiny,291,tiny,1,290,104,0,0
0.1,0,0546,0.005333333333333333,0.003703703703703704,0.009523809523809525,105,tiny,270,tiny,1,269,104,0,0
0.1,3,0546,0.005420054200542005,0.003787878787878788,0.009523809523809525,105,tiny,264,tiny,1,263,104,0,0
0.125,0,0546,0.0,0.0,0.0,105,tiny,239,tiny,0,239,105,0,0
0.125,3,0546,0.0,0.0,0.0,105,tiny,236,tiny,0,236,105,0,0
0.075,0,0558,0.7847514040369538,0.7116307213554047,0.8746193073163822,56476,large,69411,large,49395,20016,7081,0,0
0.075,3,0558,0.7847570324353953,0.7116634248253008,0.8745838940434875,56476,large,69405,large,49393,20012,7083,0,0
0.1,0,0558,0.7882798338065675,0.7205343265198393,0.870086408385863,56476,large,68198,large,49139,19059,7337,0,0
0.1,3,0558,0.7882701146198455,0.7205302286024312,0.8700687017494156,56476,large,68197,large,49138,19059,7338,0,0
0.125,0,0558,0.7914935579301314,0.7281312275066179,0.8669346270982364,56476,large,67242,large,48961,18281,7515,0,0
0.125,3,0558,0.7915063532606939,0.7281528851873884,0.8669346270982364,56476,large,67240,large,48961,18279,7515,0,0
0.075,0,0574,0.5631240292877746,0.4412378303198887,0.7780502759043532,1631,small,2876,small,1269,1607,362,0,0
0.075,3,0574,0.5633740288568257,0.44154488517745305,0.7780502759043532,1631,small,2874,small,1269,1605,362,0,0
0.1,0,0574,0.569683257918552,0.45141627823592684,0.7719190680564071,1631,small,2789,small,1259,1530,372,0,0
0.1,3,0574,0.569683257918552,0.45141627823592684,0.7719190680564071,1631,small,2789,small,1259,1530,372,0,0
0.125,0,0574,0.5768876611418048,0.46185035016586806,0.7682403433476395,1631,small,2713,small,1253,1460,378,0,0
0.125,3,0574,0.5768876611418048,0.46185035016586806,0.7682403433476395,1631,small,2713,small,1253,1460,378,0,0
0.075,0,0577,0.779672411685613,0.7966652095172673,0.7633893842379271,16687,large,16013,large,12757,3256,3954,0,0
0.075,3,0577,0.7796962381199768,0.7967149637771671,0.7633893842379271,16687,large,16012,large,12757,3255,3954,0,0
0.1,0,0577,0.7777983920841064,0.8047219911702604,0.7526180360241757,16687,large,15629,large,12577,3052,4134,0,0
0.1,3,0577,0.7777983920841064,0.8047219911702604,0.7526180360241757,16687,large,15629,large,12577,3052,4134,0,0
0.125,0,0577,0.7771346328337662,0.8143606557377049,0.7431631859254383,16687,large,15250,large,12419,2831,4292,0,0
0.125,3,0577,0.7771589486858573,0.8144140599383566,0.7431631859254383,16687,large,15249,large,12419,2830,4292,0,0
0.075,0,0606,0.7093377666943752,0.676175382989963,0.745920745920746,1716,small,1893,small,1280,613,436,0,0
0.075,3,0606,0.7095343680709535,0.6765327695560254,0.745920745920746,1716,small,1892,small,1280,612,436,0,0
0.1,0,0606,0.7125528913963328,0.6905412793876435,0.736013986013986,1716,small,1829,small,1263,566,453,0,0
0.1,3,0606,0.7127539503386005,0.6909190371991247,0.736013986013986,1716,small,1828,small,1263,565,453,0,0
0.125,0,0606,0.7140816909454442,0.7002801120448179,0.7284382284382285,1716,small,1785,small,1250,535,466,0,0
0.125,3,0606,0.7142857142857143,0.7006726457399103,0.7284382284382285,1716,small,1784,small,1250,534,466,0,0
0.075,0,0625,0.6322025066505773,0.6180160857908847,0.6470555212485264,17813,large,18650,large,11526,7124,6287,0,0
0.075,3,0625,0.6322371849373303,0.618082368082368,0.6470555212485264,17813,large,18648,large,11526,7122,6287,0,0
0.1,0,0625,0.6323230636497732,0.6270007727122199,0.6377364845899063,17813,large,18118,large,11360,6758,6453,0,0
0.1,3,0625,0.6323934645252874,0.6271392293253837,0.6377364845899063,17813,large,18114,large,11360,6754,6453,0,0
0.125,0,0625,0.6321039136682539,0.634517479352868,0.6297086397574805,17813,large,17678,large,11217,6461,6596,0,0
0.125,3,0625,0.6321217244294167,0.6345533744413645,0.6297086397574805,17813,large,17677,large,11217,6460,6596,0,0
0.075,0,0667,0.6848446417247939,0.5966850828729282,0.8035714285714286,672,tiny,905,tiny,540,365,132,0,0
0.075,3,0667,0.6857142857142857,0.5980066445182725,0.8035714285714286,672,tiny,903,tiny,540,363,132,0,0
0.1,0,0667,0.6921581335061568,0.6130884041331802,0.7946428571428571,672,tiny,871,tiny,534,337,138,0,0
0.1,3,0667,0.6921581335061568,0.6130884041331802,0.7946428571428571,672,tiny,871,tiny,534,337,138,0,0
0.125,0,0667,0.6923076923076923,0.6244019138755981,0.7767857142857143,672,tiny,836,tiny,522,314,150,0,0
0.125,3,0667,0.6923076923076923,0.6244019138755981,0.7767857142857143,672,tiny,836,tiny,522,314,150,0,0
0.075,0,0702,0.28993082244427365,0.7214996174445295,0.18141592920353983,5204,large,1307,small,943,364,4255,0,0
0.075,3,0702,0.29001999077348917,0.7226053639846743,0.18141592920353983,5204,large,1305,small,943,362,4255,0,0
0.1,0,0702,0.28081658095683343,0.7391304347826086,0.17333589842247019,5204,large,1219,small,901,318,4297,0,0
0.1,3,0702,0.280947926410976,0.740953947368421,0.17333589842247019,5204,large,1216,small,901,315,4297,0,0
0.125,0,0702,0.27244094488188975,0.7508680555555556,0.16641015775298193,5204,large,1152,small,865,287,4333,0,0
0.125,3,0702,0.27198235108729907,0.7517421602787456,0.16602539438245478,5204,large,1148,small,863,285,4335,0,0
0.075,0,0712,0.0,0.0,0.0,581,tiny,3,very_tiny,0,3,581,0,0
0.075,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.1,0,0712,0.0,0.0,0.0,581,tiny,2,very_tiny,0,2,581,0,0
0.1,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.125,0,0712,0.0,0.0,0.0,581,tiny,1,very_tiny,0,1,581,0,0
0.125,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.075,0,0729,0.0,0.0,0.0,107,tiny,1,very_tiny,0,1,107,0,0
0.075,3,0729,0.0,0.0,0.0,107,tiny,0,empty,0,0,107,1,0
0.1,0,0729,0.0,0.0,0.0,107,tiny,1,very_tiny,0,1,107,0,0
